1828022	9	On the Wake-Up Problem in Radio Networks
1828023	9	Combining Intruder Theories
1828024	9	Union-Find with Constant Time Deletions
1828025	9	The Efficiency and Fairness of a Fixed Budget Resource Allocation Game
1828026	9	Recursive Markov Decision Processes and Recursive Stochastic Games
1828027	9	Signaling P Systems and Verification Problems
1828028	9	Lower Bounds for Circuits with Few Modular and Symmetric Gates
1828029	9	On Round-Efficient Argument Systems
1828030	9	A Finite Basis for Failure Semantics
1828031	9	Deterministic Constructions of Approximate Distance Oracles and Spanners
1828032	9	Facility Location in Sublinear Time
1828033	9	Weighted Automata and Weighted Logics
1828034	9	Noisy Turing Machines
1828035	9	Single-Key AIL-MACs from Any FIL-MAC
1828036	9	On the Hardness of Embeddings Between Two Finite Metrics
1828037	9	A Fully Abstract Encoding of the pi-Calculus with Data Terms
1828038	9	On the Equivalence of -Automata
1828040	9	An Õ(m2n) Randomized Algorithm to Compute a Minimum Cycle Basis of a Directed Graph
1828041	9	Stability and Similarity of Link Analysis Ranking Algorithms
1828042	9	Braess's Paradox, Fibonacci Numbers, and Exponential Inapproximability
1828043	9	Approximation Algorithms for Euclidean Group TSP
1828044	9	The Generalized Deadlock Resolution Problem
1828045	9	Optimal Branch-Decomposition of Planar Graphs in O(n3) Time
1828046	9	Computationally Sound Implementations of Equational Theories Against Passive Adversaries
1828047	9	The Polyranking Principle
1828048	9	Influential Nodes in a Diffusion Model for Social Networks
1828049	9	Restricted Two-Variable Sentences, Circuits and Communication Complexity
1828050	9	Label-Guided Graph Exploration by a Finite Automaton
1828051	9	Idealized Algol with Ground Recursion, and DPDA Equivalence
1828052	9	Preservation Under Extensions on Well-Behaved Finite Structures
1828053	9	Probabilistic Polynomial-Time Semantics for a Protocol Security Logic
1828054	9	Approximation Algorithms for the Max-coloring Problem
1828055	9	Completely Non-malleable Schemes
1828056	9	About Hoare Logics for Higher-Order Store
1828058	9	Concurrent Zero Knowledge in the Public-Key Model
1828059	9	Suitable Curves for Genus-4 HCC over Prime Fields: Point Counting Formulae for Hyperelliptic Curves of Type y2=x2k+1+ax
1828060	9	Improved Lower Bounds for Locally Decodable Codes and Private Information Retrieval
1828061	9	Single-Database Private Information Retrieval with Constant Communication Rate
1828062	9	Replacement Paths and k Simple Shortest Paths in Unweighted Directed Graphs
1828064	9	Cache-Aware and Cache-Oblivious Adaptive Sorting
1828065	9	Groupoids That Recognize Only Regular Languages
1828067	9	Petri Algebras
1828068	9	Stochastic Steiner Trees Without a Root
1828069	9	Approximate Guarding of Monotone and Rectilinear Polygons
1828071	9	Hybrid Trapdoor Commitments and Their Applications
1828072	9	Cache-Oblivious Planar Shortest Paths
1828073	9	Simulated Annealing Beats Metropolis in Combinatorial Optimization
1828074	9	Dynamic Bin Packing of Unit Fractions Items
1828076	9	Orthogonal Extensions in Structural Operational Semantics
1828077	9	Solvability of a System of Bivariate Polynomial Equations over a Finite Field
1828078	9	The Tree Inclusion Problem: In Optimal Space and Faster
1828079	9	Unsafe Grammars and Panic Automata
1828080	9	LCA Queries in Directed Acyclic Graphs
1828081	9	Quantum Complexity of Testing Group Commutativity
1828082	9	Reordering Buffer Management for Non-uniform Cost Models
1828083	9	Holographic Circuits
1828084	9	Decidability in Syntactic Control of Interference
1828085	9	Boneh-Franklin Identity Based Encryption Revisited
1828087	9	Logics for Unranked Trees: An Overview
1828089	9	Optimal Spaced Seeds for Faster Approximate String Matching
1828090	9	Semantic-Based Code Obfuscation by Abstract Interpretation
1828091	9	Classification of Boolean Functions of 6 Variables or Less with Respect to Some Cryptographic Properties
1828092	9	Asynchronous Perfectly Secure Communication over One-Time Pads
1828095	9	The Complexity of Stochastic Rabin and Streett Games
1828096	9	New Approaches for Virtual Private Network Design
1828097	9	A Better Approximation Ratio for the Vertex Cover Problem
1828098	9	Discrete Random Variables over Domains
1828099	9	On Steganographic Chosen Covertext Security
1828100	9	Hierarchical Group Signatures
1828101	9	Dynamic Diffusion Load Balancing
1828102	9	Optimal In-place Sorting of Vectors and Records
1828103	9	All Quantum Adversary Methods Are Equivalent
1828104	9	On the Cover Time of Random Geometric Graphs
2044696	9	Infinite-State High-Level MSCs: Model-Checking and Realizability
2110182	9	Symbolic analysis of cryptographic protocols in the spi-calculus
2187873	9	Half-Positional Determinacy of Infinite Games
2189043	9	Almost Optimal Decentralized Routing in Long-Range Contact Networks
2189044	9	Property Testing of Regular Tree Languages
2189045	9	Fast Parameterized Algorithms for Graphs on Surfaces: Linear Kernel and Exponential Speed-Up
2189046	9	Computational Bounds on Hierarchical Data Processing with Applications to Information Security
2189048	9	Optimistic Asynchronous Atomic Broadcast
2189049	9	Basic Observables for a Calculus for Global Computing
2189050	9	A Parameterized View on Matroid Optimization Problems
2189052	9	Additive Approximation for Edge-Deletion Problems (Abstract)
2189053	9	Self-testing of Quantum Circuits
2189054	9	On Counting Homomorphisms to Directed Acyclic Graphs
2189055	9	Dynamic Interpolation Search Revisited
2189056	9	Deterministic Extractors for Independent-Symbol Sources
2189057	9	Exact Algorithms for Exact Satisfiability and Number of Perfect Matchings
2189059	9	Expressive Power of Pebble Automata
2189060	9	Embedding Bounded Bandwidth Graphs into l1
2189062	9	Planar Crossing Numbers of Genus g Graphs
2189063	9	Approximating the Orthogonal Knapsack Problem for Hypercubes
2189064	9	Optimal Resilient Sorting and Searching in the Presence of Memory Faults
2189065	9	Better Algorithms for Minimizing Average Flow-Time on Related Machines
2189066	9	The Game World Is Flat: The Complexity of Nash Equilibria in Succinct Games
2189067	9	A Push-Relabel Algorithm for Approximating Degree Bounded MSTs
2189068	9	On the Price of Stability for Designing Undirected Networks with Fair Cost Allocations
2189070	9	A Faster Deterministic Algorithm for Minimum Cycle Bases in Directed Graphs
2189071	9	Algebraic Characterization of the Finite Power Property
2189072	9	P-completeness of Cellular Automaton Rule 110
2189073	9	Small Sweeping 2NFAs Are Not Closed Under Complement
2189074	9	How to Trim an MST: A 2-Approximation Algorithm for Minimum Cost Tree Cover
2189075	9	Fixed Parameter Tractability of Binary Near-Perfect Phylogenetic Tree Reconstruction
2189076	9	A Robust APTAS for the Classical Bin Packing Problem
2189077	9	Dynamic Routing Schemes for General Graphs
2189079	9	Fault-Tolerance Threshold for a Distance-Three Quantum Code
2189080	9	Lower Bounds on Matrix Rigidity Via a Quantum Argument
2189081	9	Optimal Lower Bounds for Rank and Select Indexes
2189082	9	Tight Approximation Algorithm for Connectivity Augmentation Problems
2189083	9	Computing Equilibrium Prices in Exchange Economies with Tax Distortions
2189084	9	The Myriad Virtues of Wavelet Trees
2189086	9	Atomic Congestion Games Among Coalitions
2189089	9	Delegate and Conquer: An LP-Based Approximation Algorithm for Minimum Degree MSTs
2189090	9	Finding the Smallest H-Subgraph in Real Weighted Graphs and Related Problems
2189091	9	Extracting Kolmogorov Complexity with Applications to Dimension Zero-One Laws
2189092	9	On the Bipartite Unique Perfect Matching Problem
2189093	9	Better Inapproximability Results for MaxClique, Chromatic Number and Min-3Lin-Deletion
2189094	9	Reliable and Efficient Computational Geometry Via Controlled Perturbation
2189095	9	Suffix Trays and Suffix Trists: Structures for Faster Text Indexing
2189096	9	Routing (Un-) Splittable Flow in Games with Player-Specific Linear Latency Functions
2189097	9	Stopping Times, Metrics and Approximate Counting
2189099	9	Weighted Bipartite Matching in Matrix Multiplication Time
2189100	9	An Adaptive Spectral Heuristic for Partitioning Random Graphs
2189103	9	The Spectral Gap of Random Graphs with Given Expected Degrees
2189104	9	New Constructions of Mechanisms with Verification
2189105	9	Dynamic Matrix Rank
2189107	9	Network Games with Atomic Players
2189108	9	Tight Bounds for Selfish and Greedy Load Balancing
2189109	9	Weighted Popular Matchings
2189110	9	Length-Bounded Cuts and Flows
2189111	9	Efficient Zero Knowledge on the Internet
2189112	9	Independent Zero-Knowledge Sets
2189113	9	Typed GoI for Exponentials
2189114	9	Gap Amplification in PCPs Using Lazy Random Walks
2189115	9	Lower Bounds of Static Lovász-Schrijver Calculus Proofs for Tseitin Tautologies
2189117	9	Recursive Concurrent Stochastic Games
2189118	9	Symbolic Protocol Analysis in Presence of a Homomorphism Operator and Exclusive Or
2189119	9	An Efficient Compiler from Sigma-Protocol to 2-Move Deniable Zero-Knowledge
2189120	9	An Efficient Provable Distinguisher for HFE
2189121	9	Communication of Two Stacks and Rewriting
2189122	9	Generalized Compact Knapsacks Are Collision Resistant
2189123	9	Constructing Single- and Multi-output Boolean Functions with Maximal Algebraic Immunity
2189124	9	On Everlasting Security in the Hybrid Bounded Storage Model
2189125	9	Invisible Safety of Distributed Protocols
2189126	9	Corrupting One vs. Corrupting Many: The Case of Broadcast and Multicast Encryption
2189127	9	The Complexity of Enriched µ-Calculi
2189128	9	Quantifying Information Leakage in Process Calculi
2189129	9	Interpreting Polymorphic FPC into Domain Theoretic Models of Parametric Polymorphism
2189130	9	An Adaptively Secure Mix-Net Without Erasures
2189132	9	lambda-RBAC: Programming with Role-Based Access Control
2189133	9	Hardness of Distinguishing the MSB or LSB of Secret Keys in Diffie-Hellman Schemes
2189134	9	Cryptographically Sound Implementations for Communicating Processes
2189135	9	New Extensions of Pairing-Based Signatures into Universal Designated Verifier Signatures
2189136	9	Differential Privacy
2189137	9	On the Impossibility of Extracting Classical Randomness Using a Quantum Computer
2189138	9	Multipartite Secret Sharing by Bivariate Interpolation
2189139	9	Lower Bounds for Complementation of omega-Automata Via the Full Automata Technique
2189140	9	A Tight Bound for EMAC
2189141	9	Generic Construction of Hybrid Public Key Traitor Tracing with Full-Public-Traceability
2189142	9	A Dolev-Yao-Based Definition of Abuse-Free Protocols
2189143	9	Flat Parametric Counter Automata
2189144	9	On Complexity of Grammars Related to the Safety Problem
2189145	9	A Game-Theoretic Approach to Deciding Higher-Order Matching
2189146	9	Jumbo lambda-Calculus
2189147	9	The Wadge Hierarchy of Deterministic Tree Languages
2189150	9	Identity-Based Encryption Gone Wild
2189151	9	Efficient Pseudorandom Generators from Exponentially Hard One-Way Functions
2189152	9	Deterministic Priority Mean-Payoff Games as Limits of Discounted Games
2189153	9	Preserving Secrecy Under Refinement
2189154	9	The One Way to Quantum Computation
2189155	9	Timed Petri Nets and Timed Automata: On the Discriminating Power of Zeno Sequences
2189156	9	Commutative Locative Quantifiers for Multiplicative Linear Logic
2189157	9	Descriptive and Relative Completeness of Logics for Higher-Order Functions
2189158	9	On the Axiomatizability of Priority
2189159	9	Constructing Exponential-Size Deterministic Zielonka Automata
2189160	9	Theories of HNN-Extensions and Amalgamated Products
2189161	9	Interpreting Tree-to-Tree Queries
2189162	9	On Intersection Problems for Polynomially Generated Sets
2546256	9	A ‚-Calculus for Resource Separation
2692449	9	An axiomatic approach to metareasoning on systems in higher-order abstract syntax
2735703	9	Approximation algorithms for the max-coloring
2786350	9	Bisimulation proof techniques for mobile ambients
2840892	9	Closest vectors, successive minima, and dual HKZ-bases of lattices
2934265	9	Demand Flow in a Tree and Packing Integer Programs
3519280	9	One-Round Secure Computation and Secure Autonomous Mobile Agents
3629051	9	Push Relabel and an Improved Approximation Algorithm for the Bounded-degree MST Problem
3653501	9	Reasoning about Idealized Algol us-ing regular expressions
3967020	9	The Structure and Complexity of Nash Equilibria for a Selfish Routing Game
4008691	9	Towards quantitative verification of probabilistic systems
4019566	9	Tree Automata with One Memory, Set Constraints, and Ping-Pong Protocols
4117595	9	Approximating Matches Made in Heaven
4139970	9	History-Independent Cuckoo Hashing
4140874	9	Lower Bounds for Quantile Estimation in Random-Order and Multi-pass Streaming
